id,company_id/id,location_id/id,storage_category_id/id,active,usage,barcode,removal_priority,name
stock_location_5399,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F09N1,2581,R5F09N1
stock_location_5400,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F09N2,2582,R5F09N2
stock_location_5401,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F09N3,2583,R5F09N3
stock_location_5402,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F10N1,2561,R5F10N1
stock_location_5403,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F10N2,2562,R5F10N2
stock_location_5404,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F10N3,2563,R5F10N3
stock_location_5405,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F11N1,2541,R5F11N1
stock_location_5406,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F11N2,2542,R5F11N2
stock_location_5407,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F11N3,2543,R5F11N3
stock_location_5408,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F12N1,2521,R5F12N1
stock_location_5409,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F12N2,2522,R5F12N2
stock_location_5410,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F12N3,2523,R5F12N3
stock_location_5411,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F13N1,2501,R5F13N1
stock_location_5412,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F13N2,2502,R5F13N2
stock_location_5413,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F13N3,2503,R5F13N3
stock_location_5414,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F14N1,2481,R5F14N1
stock_location_5415,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F14N2,2482,R5F14N2
stock_location_5416,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F14N3,2483,R5F14N3
stock_location_5417,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F15N1,2461,R5F15N1
stock_location_5418,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F15N2,2462,R5F15N2
stock_location_5419,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F15N3,2463,R5F15N3
stock_location_5420,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F16N1,2441,R5F16N1
stock_location_5421,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F16N2,2442,R5F16N2
stock_location_5422,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F16N3,2443,R5F16N3
stock_location_5423,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F17N1,2421,R5F17N1
stock_location_5424,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F17N2,2422,R5F17N2
stock_location_5425,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F17N3,2423,R5F17N3
stock_location_5426,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F18N1,2401,R5F18N1
stock_location_5427,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F18N2,2402,R5F18N2
stock_location_5428,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F18N3,2403,R5F18N3
stock_location_5429,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F19N1,2381,R5F19N1
stock_location_5430,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F19N2,2382,R5F19N2
stock_location_5431,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F19N3,2383,R5F19N3
stock_location_5432,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F20N1,2361,R5F20N1
stock_location_5433,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F20N2,2362,R5F20N2
stock_location_5434,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F20N3,2363,R5F20N3
stock_location_5435,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F21N1,2341,R5F21N1
stock_location_5436,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F21N2,2342,R5F21N2
stock_location_5437,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F21N3,2343,R5F21N3
stock_location_5438,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F22N1,2321,R5F22N1
stock_location_5439,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F22N2,2322,R5F22N2
stock_location_5440,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F22N3,2323,R5F22N3
stock_location_5441,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F23N1,2301,R5F23N1
stock_location_5442,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F23N2,2302,R5F23N2
stock_location_5443,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F23N3,2303,R5F23N3
stock_location_5444,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F24N1,2281,R5F24N1
stock_location_5445,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F24N2,2282,R5F24N2
stock_location_5446,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F24N3,2283,R5F24N3
stock_location_5447,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F25N1,2261,R5F25N1
stock_location_5448,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F25N2,2262,R5F25N2
stock_location_5449,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F25N3,2263,R5F25N3
stock_location_5450,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F26N1,2241,R5F26N1
stock_location_5451,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F26N2,2242,R5F26N2
stock_location_5452,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F26N3,2243,R5F26N3
stock_location_5453,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F27N1,2221,R5F27N1
stock_location_5454,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F27N2,2222,R5F27N2
stock_location_5455,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F27N3,2223,R5F27N3
stock_location_5456,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F28N1,2201,R5F28N1
stock_location_5457,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F28N2,2202,R5F28N2
stock_location_5458,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F28N3,2203,R5F28N3
stock_location_5459,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F29N1,2181,R5F29N1
stock_location_5460,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F29N2,2182,R5F29N2
stock_location_5461,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F29N3,2183,R5F29N3
stock_location_5462,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_2,True,Internal,CDGR5F30N1,2161,R5F30N1
stock_location_5463,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_3,True,Internal,CDGR5F30N2,2162,R5F30N2
stock_location_5464,marin_data.company_lmmr,marin_data.stock_location_5065,marin_data.stock_storage_category_4,True,Internal,CDGR5F30N3,2163,R5F30N3
stock_location_5465,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F01N1,2721,R6F01N1
stock_location_5466,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F01N2,2722,R6F01N2
stock_location_5467,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F01N3,2723,R6F01N3
stock_location_5468,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F02N1,2711,R6F02N1
stock_location_5469,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F02N2,2712,R6F02N2
stock_location_5470,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F02N3,2713,R6F02N3
stock_location_5471,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F03N1,2701,R6F03N1
stock_location_5472,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F03N2,2702,R6F03N2
stock_location_5473,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F03N3,2703,R6F03N3
stock_location_5474,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F04N1,2691,R6F04N1
stock_location_5475,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F04N2,2692,R6F04N2
stock_location_5476,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F04N3,2693,R6F04N3
stock_location_5477,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F05N1,2681,R6F05N1
stock_location_5478,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F05N2,2682,R6F05N2
stock_location_5479,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F05N3,2683,R6F05N3
stock_location_5480,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F06N1,2671,R6F06N1
stock_location_5481,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F06N2,2672,R6F06N2
stock_location_5482,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F06N3,2673,R6F06N3
stock_location_5483,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F07N1,2651,R6F07N1
stock_location_5484,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F07N2,2652,R6F07N2
stock_location_5485,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F07N3,2653,R6F07N3
stock_location_5486,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F08N1,2631,R6F08N1
stock_location_5487,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F08N2,2632,R6F08N2
stock_location_5488,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F08N3,2633,R6F08N3
stock_location_5489,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F09N1,2611,R6F09N1
stock_location_5490,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F09N2,2612,R6F09N2
stock_location_5491,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F09N3,2613,R6F09N3
stock_location_5492,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F10N1,2591,R6F10N1
stock_location_5493,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F10N2,2592,R6F10N2
stock_location_5494,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F10N3,2593,R6F10N3
stock_location_5495,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F11N1,2571,R6F11N1
stock_location_5496,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F11N2,2572,R6F11N2
stock_location_5497,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F11N3,2573,R6F11N3
stock_location_5498,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F12N1,2551,R6F12N1
stock_location_5499,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F12N2,2552,R6F12N2
stock_location_5500,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F12N3,2553,R6F12N3
stock_location_5501,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F13N1,2531,R6F13N1
stock_location_5502,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F13N2,2532,R6F13N2
stock_location_5503,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F13N3,2533,R6F13N3
stock_location_5504,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F14N1,2511,R6F14N1
stock_location_5505,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F14N2,2512,R6F14N2
stock_location_5506,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F14N3,2513,R6F14N3
stock_location_5507,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F15N1,2491,R6F15N1
stock_location_5508,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F15N2,2492,R6F15N2
stock_location_5509,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F15N3,2493,R6F15N3
stock_location_5510,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F16N1,2471,R6F16N1
stock_location_5511,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F16N2,2472,R6F16N2
stock_location_5512,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F16N3,2473,R6F16N3
stock_location_5513,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F17N1,2451,R6F17N1
stock_location_5514,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F17N2,2452,R6F17N2
stock_location_5515,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F17N3,2453,R6F17N3
stock_location_5516,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F18N1,2431,R6F18N1
stock_location_5517,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F18N2,2432,R6F18N2
stock_location_5518,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F18N3,2433,R6F18N3
stock_location_5519,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F19N1,2411,R6F19N1
stock_location_5520,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F19N2,2412,R6F19N2
stock_location_5521,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F19N3,2413,R6F19N3
stock_location_5522,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F20N1,2391,R6F20N1
stock_location_5523,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F20N2,2392,R6F20N2
stock_location_5524,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F20N3,2393,R6F20N3
stock_location_5525,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F21N1,2371,R6F21N1
stock_location_5526,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F21N2,2372,R6F21N2
stock_location_5527,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F21N3,2373,R6F21N3
stock_location_5528,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F22N1,2351,R6F22N1
stock_location_5529,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F22N2,2352,R6F22N2
stock_location_5530,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F22N3,2353,R6F22N3
stock_location_5531,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F23N1,2331,R6F23N1
stock_location_5532,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F23N2,2332,R6F23N2
stock_location_5533,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F23N3,2333,R6F23N3
stock_location_5534,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F24N1,2311,R6F24N1
stock_location_5535,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F24N2,2312,R6F24N2
stock_location_5536,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F24N3,2313,R6F24N3
stock_location_5537,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F25N1,2291,R6F25N1
stock_location_5538,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F25N2,2292,R6F25N2
stock_location_5539,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F25N3,2293,R6F25N3
stock_location_5540,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F26N1,2271,R6F26N1
stock_location_5541,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F26N2,2272,R6F26N2
stock_location_5542,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F26N3,2273,R6F26N3
stock_location_5543,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F27N1,2251,R6F27N1
stock_location_5544,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F27N2,2252,R6F27N2
stock_location_5545,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F27N3,2253,R6F27N3
stock_location_5546,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F28N1,2231,R6F28N1
stock_location_5547,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F28N2,2232,R6F28N2
stock_location_5548,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F28N3,2233,R6F28N3
stock_location_5549,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F29N1,2211,R6F29N1
stock_location_5550,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F29N2,2212,R6F29N2
stock_location_5551,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F29N3,2213,R6F29N3
stock_location_5552,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F30N1,2191,R6F30N1
stock_location_5553,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F30N2,2192,R6F30N2
stock_location_5554,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F30N3,2193,R6F30N3
stock_location_5555,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F31N1,2171,R6F31N1
stock_location_5556,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F31N2,2172,R6F31N2
stock_location_5557,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F31N3,2173,R6F31N3
stock_location_5558,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F32N1,2151,R6F32N1
stock_location_5559,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F32N2,2152,R6F32N2
stock_location_5560,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F32N3,2153,R6F32N3
stock_location_5561,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F33N1,2141,R6F33N1
stock_location_5562,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F33N2,2142,R6F33N2
stock_location_5563,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F33N3,2143,R6F33N3
stock_location_5564,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F34N1,2131,R6F34N1
stock_location_5565,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F34N2,2132,R6F34N2
stock_location_5566,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F34N3,2133,R6F34N3
stock_location_5567,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F35N1,2121,R6F35N1
stock_location_5568,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F35N2,2122,R6F35N2
stock_location_5569,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F35N3,2123,R6F35N3
stock_location_5570,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_2,True,Internal,CDGR6F36N1,2111,R6F36N1
stock_location_5571,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_3,True,Internal,CDGR6F36N2,2112,R6F36N2
stock_location_5572,marin_data.company_lmmr,marin_data.stock_location_5066,marin_data.stock_storage_category_4,True,Internal,CDGR6F36N3,2113,R6F36N3
stock_location_5573,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_2,True,Internal,CDGR7F01N1,1521,R7F01N1
stock_location_5574,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_3,True,Internal,CDGR7F01N2,1522,R7F01N2
stock_location_5575,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_4,True,Internal,CDGR7F01N3,1523,R7F01N3
stock_location_5576,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_7,True,Internal,CDGR7F01N4,1524,R7F01N4
stock_location_5577,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_2,True,Internal,CDGR7F02N1,1531,R7F02N1
stock_location_5578,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_3,True,Internal,CDGR7F02N2,1532,R7F02N2
stock_location_5579,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_4,True,Internal,CDGR7F02N3,1533,R7F02N3
stock_location_5580,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_7,True,Internal,CDGR7F02N4,1534,R7F02N4
stock_location_5581,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_2,True,Internal,CDGR7F03N1,1541,R7F03N1
stock_location_5582,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_3,True,Internal,CDGR7F03N2,1542,R7F03N2
stock_location_5583,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_4,True,Internal,CDGR7F03N3,1543,R7F03N3
stock_location_5584,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_7,True,Internal,CDGR7F03N4,1544,R7F03N4
stock_location_5585,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_2,True,Internal,CDGR7F04N1,1551,R7F04N1
stock_location_5586,marin_data.company_lmmr,marin_data.stock_location_5067,marin_data.stock_storage_category_3,True,Internal,CDGR7F04N2,1552,R7F04N2
