id,account_prefix,analytic_distribution,company_id/id,product_id/id,vehicle_id/id
analytic_distribution_model_1489,401.04.00,"{""1356"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1752,
analytic_distribution_model_1490,501.01.00,"{""1356"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1752,
analytic_distribution_model_1491,401.04.00,"{""1357"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1756,
analytic_distribution_model_1492,501.01.00,"{""1357"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1756,
analytic_distribution_model_1493,401.04.00,"{""1358"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1757,
analytic_distribution_model_1494,501.01.00,"{""1358"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1757,
analytic_distribution_model_1495,401.04.00,"{""1359"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1758,
analytic_distribution_model_1496,501.01.00,"{""1359"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1758,
analytic_distribution_model_1497,401.04.00,"{""1360"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1759,
analytic_distribution_model_1498,501.01.00,"{""1360"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1759,
analytic_distribution_model_1499,401.04.00,"{""1363"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1760,
analytic_distribution_model_1500,501.01.00,"{""1363"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1760,
analytic_distribution_model_1501,401.04.00,"{""1364"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1761,
analytic_distribution_model_1502,501.01.00,"{""1364"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1761,
analytic_distribution_model_1503,401.04.00,"{""1366"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1767,
analytic_distribution_model_1504,501.01.00,"{""1366"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1767,
analytic_distribution_model_1505,401.04.00,"{""1693"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1776,
analytic_distribution_model_1506,501.01.00,"{""1693"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1776,
analytic_distribution_model_1507,401.04.00,"{""1367"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1777,
analytic_distribution_model_1508,501.01.00,"{""1367"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1777,
analytic_distribution_model_1509,401.04.00,"{""1368"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1778,
analytic_distribution_model_1510,501.01.00,"{""1368"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1778,
analytic_distribution_model_1511,401.04.00,"{""1369"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1779,
analytic_distribution_model_1512,501.01.00,"{""1369"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1779,
analytic_distribution_model_1513,401.04.00,"{""1372"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1780,
analytic_distribution_model_1514,501.01.00,"{""1372"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1780,
analytic_distribution_model_1515,401.04.00,"{""1373"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1781,
analytic_distribution_model_1516,501.01.00,"{""1373"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1781,
analytic_distribution_model_1517,401.04.00,"{""1374"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1782,
analytic_distribution_model_1518,501.01.00,"{""1374"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1782,
analytic_distribution_model_1519,401.04.00,"{""1375"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1783,
analytic_distribution_model_1520,501.01.00,"{""1375"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1783,
analytic_distribution_model_1521,401.04.00,"{""1381"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1786,
analytic_distribution_model_1522,501.01.00,"{""1381"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1786,
analytic_distribution_model_1523,401.04.00,"{""1382"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1787,
analytic_distribution_model_1524,501.01.00,"{""1382"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1787,
analytic_distribution_model_1525,401.04.00,"{""1383"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1789,
analytic_distribution_model_1526,501.01.00,"{""1383"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1789,
analytic_distribution_model_1527,401.04.00,"{""1384"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1793,
analytic_distribution_model_1528,501.01.00,"{""1384"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1793,
analytic_distribution_model_1529,401.04.00,"{""1389"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1800,
analytic_distribution_model_1530,501.01.00,"{""1389"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1800,
analytic_distribution_model_1531,401.04.00,"{""1390"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1801,
analytic_distribution_model_1532,501.01.00,"{""1390"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1801,
analytic_distribution_model_1533,401.04.00,"{""1391"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1802,
analytic_distribution_model_1534,501.01.00,"{""1391"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1802,
analytic_distribution_model_1535,401.04.00,"{""1392"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1807,
analytic_distribution_model_1536,501.01.00,"{""1392"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1807,
analytic_distribution_model_1537,401.04.00,"{""1394"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1809,
analytic_distribution_model_1538,501.01.00,"{""1394"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1809,
analytic_distribution_model_1539,401.04.00,"{""1395"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1811,
analytic_distribution_model_1540,501.01.00,"{""1395"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1811,
analytic_distribution_model_1541,401.04.00,"{""1397"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1813,
analytic_distribution_model_1542,501.01.00,"{""1397"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1813,
analytic_distribution_model_1543,401.04.00,"{""1408"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1815,
analytic_distribution_model_1544,501.01.00,"{""1408"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1815,
analytic_distribution_model_1545,401.04.00,"{""1409"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1816,
analytic_distribution_model_1546,501.01.00,"{""1409"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1816,
analytic_distribution_model_1547,401.04.00,"{""1410"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1817,
analytic_distribution_model_1548,501.01.00,"{""1410"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1817,
analytic_distribution_model_1549,401.04.00,"{""1411"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1818,
analytic_distribution_model_1550,501.01.00,"{""1411"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1818,
analytic_distribution_model_1551,401.04.00,"{""1412"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1819,
analytic_distribution_model_1552,501.01.00,"{""1412"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1819,
analytic_distribution_model_1553,401.04.00,"{""1413"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1820,
analytic_distribution_model_1554,501.01.00,"{""1413"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1820,
analytic_distribution_model_1555,401.04.00,"{""1414"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1821,
analytic_distribution_model_1556,501.01.00,"{""1414"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1821,
analytic_distribution_model_1557,401.04.00,"{""1415"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1825,
analytic_distribution_model_1558,501.01.00,"{""1415"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1825,
analytic_distribution_model_1559,401.04.00,"{""1416"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1826,
analytic_distribution_model_1560,501.01.00,"{""1416"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1826,
analytic_distribution_model_1561,401.04.00,"{""1417"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1827,
analytic_distribution_model_1562,501.01.00,"{""1417"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1827,
analytic_distribution_model_1563,401.04.00,"{""1418"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1828,
analytic_distribution_model_1564,501.01.00,"{""1418"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1828,
analytic_distribution_model_1565,401.04.00,"{""1419"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1829,
analytic_distribution_model_1566,501.01.00,"{""1419"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1829,
analytic_distribution_model_1567,401.04.00,"{""1420"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1831,
analytic_distribution_model_1568,501.01.00,"{""1420"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1831,
analytic_distribution_model_1569,401.04.00,"{""1421"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1834,
analytic_distribution_model_1570,501.01.00,"{""1421"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1834,
analytic_distribution_model_1571,401.04.00,"{""1422"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1835,
analytic_distribution_model_1572,501.01.00,"{""1422"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1835,
analytic_distribution_model_1573,401.04.00,"{""1423"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1840,
analytic_distribution_model_1574,501.01.00,"{""1423"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1840,
analytic_distribution_model_1575,401.04.00,"{""1426"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1844,
analytic_distribution_model_1576,501.01.00,"{""1426"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1844,
analytic_distribution_model_1577,401.04.00,"{""1427"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1848,
analytic_distribution_model_1578,501.01.00,"{""1427"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1848,
analytic_distribution_model_1579,401.04.00,"{""1428"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1851,
analytic_distribution_model_1580,501.01.00,"{""1428"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1851,
analytic_distribution_model_1581,401.04.00,"{""1429"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1852,
analytic_distribution_model_1582,501.01.00,"{""1429"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1852,
analytic_distribution_model_1583,401.04.00,"{""1430"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1857,
analytic_distribution_model_1584,501.01.00,"{""1430"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1857,
analytic_distribution_model_1585,401.04.00,"{""1431"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1858,
analytic_distribution_model_1586,501.01.00,"{""1431"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1858,
analytic_distribution_model_1587,401.04.00,"{""1440"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1866,
analytic_distribution_model_1588,501.01.00,"{""1440"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1866,
analytic_distribution_model_1589,401.04.00,"{""1441"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1867,
analytic_distribution_model_1590,501.01.00,"{""1441"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1867,
analytic_distribution_model_1591,401.04.00,"{""1442"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1873,
analytic_distribution_model_1592,501.01.00,"{""1442"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1873,
analytic_distribution_model_1593,401.04.00,"{""1443"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1874,
analytic_distribution_model_1594,501.01.00,"{""1443"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1874,
analytic_distribution_model_1595,401.04.00,"{""1444"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1875,
analytic_distribution_model_1596,501.01.00,"{""1444"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1875,
analytic_distribution_model_1597,401.04.00,"{""1445"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1876,
analytic_distribution_model_1598,501.01.00,"{""1445"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1876,
analytic_distribution_model_1599,401.04.00,"{""1446"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1877,
analytic_distribution_model_1600,501.01.00,"{""1446"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1877,
analytic_distribution_model_1601,401.04.00,"{""1447"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1878,
analytic_distribution_model_1602,501.01.00,"{""1447"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1878,
analytic_distribution_model_1603,401.04.00,"{""1448"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1879,
analytic_distribution_model_1604,501.01.00,"{""1448"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1879,
analytic_distribution_model_1605,401.04.00,"{""1449"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1889,
analytic_distribution_model_1606,501.01.00,"{""1449"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1889,
analytic_distribution_model_1607,401.04.00,"{""1450"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1890,
analytic_distribution_model_1608,501.01.00,"{""1450"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1890,
analytic_distribution_model_1609,401.04.00,"{""1454"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1892,
analytic_distribution_model_1610,501.01.00,"{""1454"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1892,
analytic_distribution_model_1611,401.04.00,"{""1455"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1893,
analytic_distribution_model_1612,501.01.00,"{""1455"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1893,
analytic_distribution_model_1613,401.04.00,"{""1456"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1894,
analytic_distribution_model_1614,501.01.00,"{""1456"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1894,
analytic_distribution_model_1615,401.04.00,"{""1457"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1895,
analytic_distribution_model_1616,501.01.00,"{""1457"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1895,
analytic_distribution_model_1617,401.04.00,"{""1458"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1899,
analytic_distribution_model_1618,501.01.00,"{""1458"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1899,
analytic_distribution_model_1619,401.04.00,"{""1459"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1901,
analytic_distribution_model_1620,501.01.00,"{""1459"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1901,
analytic_distribution_model_1621,401.04.00,"{""1460"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1902,
analytic_distribution_model_1622,501.01.00,"{""1460"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1902,
analytic_distribution_model_1623,401.04.00,"{""1461"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1903,
analytic_distribution_model_1624,501.01.00,"{""1461"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1903,
analytic_distribution_model_1625,401.04.00,"{""1462"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1904,
analytic_distribution_model_1626,501.01.00,"{""1462"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1904,
analytic_distribution_model_1627,401.04.00,"{""1463"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1905,
analytic_distribution_model_1628,501.01.00,"{""1463"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1905,
analytic_distribution_model_1629,401.04.00,"{""1464"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1907,
analytic_distribution_model_1630,501.01.00,"{""1464"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1907,
analytic_distribution_model_1631,401.04.00,"{""1465"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1908,
analytic_distribution_model_1632,501.01.00,"{""1465"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1908,
analytic_distribution_model_1633,401.04.00,"{""1468"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1913,
analytic_distribution_model_1634,501.01.00,"{""1468"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1913,
analytic_distribution_model_1635,401.04.00,"{""1470"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1934,
analytic_distribution_model_1636,501.01.00,"{""1470"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1934,
analytic_distribution_model_1637,401.04.00,"{""1472"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1943,
analytic_distribution_model_1638,501.01.00,"{""1472"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1943,
analytic_distribution_model_1639,401.04.00,"{""1473"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1944,
analytic_distribution_model_1640,501.01.00,"{""1473"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1944,
analytic_distribution_model_1641,401.04.00,"{""1483"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1946,
analytic_distribution_model_1642,501.01.00,"{""1483"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1946,
analytic_distribution_model_1643,401.04.00,"{""1484"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1947,
analytic_distribution_model_1644,501.01.00,"{""1484"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1947,
analytic_distribution_model_1645,401.04.00,"{""1485"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1949,
analytic_distribution_model_1646,501.01.00,"{""1485"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1949,
analytic_distribution_model_1647,401.04.00,"{""1486"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1950,
analytic_distribution_model_1648,501.01.00,"{""1486"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1950,
analytic_distribution_model_1649,401.04.00,"{""1487"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1951,
analytic_distribution_model_1650,501.01.00,"{""1487"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1951,
analytic_distribution_model_1651,401.04.00,"{""1488"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1956,
analytic_distribution_model_1652,501.01.00,"{""1488"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1956,
analytic_distribution_model_1653,401.04.00,"{""1489"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1960,
analytic_distribution_model_1654,501.01.00,"{""1489"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1960,
analytic_distribution_model_1655,401.04.00,"{""1490"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1961,
analytic_distribution_model_1656,501.01.00,"{""1490"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1961,
analytic_distribution_model_1657,401.04.00,"{""1492"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1966,
analytic_distribution_model_1658,501.01.00,"{""1492"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1966,
analytic_distribution_model_1659,401.04.00,"{""1493"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1967,
analytic_distribution_model_1660,501.01.00,"{""1493"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1967,
analytic_distribution_model_1661,401.04.00,"{""1494"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1968,
analytic_distribution_model_1662,501.01.00,"{""1494"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1968,
analytic_distribution_model_1663,401.04.00,"{""1495"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1969,
analytic_distribution_model_1664,501.01.00,"{""1495"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1969,
analytic_distribution_model_1665,401.04.00,"{""1496"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1971,
analytic_distribution_model_1666,501.01.00,"{""1496"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1971,
analytic_distribution_model_1667,401.04.00,"{""1497"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1972,
analytic_distribution_model_1668,501.01.00,"{""1497"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1972,
analytic_distribution_model_1669,401.04.00,"{""1498"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1973,
analytic_distribution_model_1670,501.01.00,"{""1498"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1973,
analytic_distribution_model_1671,401.04.00,"{""1499"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1974,
analytic_distribution_model_1672,501.01.00,"{""1499"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1974,
analytic_distribution_model_1673,401.04.00,"{""1500"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1975,
analytic_distribution_model_1674,501.01.00,"{""1500"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1975,
analytic_distribution_model_1675,401.04.00,"{""1501"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1976,
analytic_distribution_model_1676,501.01.00,"{""1501"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1976,
analytic_distribution_model_1677,401.04.00,"{""1502"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1977,
analytic_distribution_model_1678,501.01.00,"{""1502"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1977,
analytic_distribution_model_1679,401.04.00,"{""1503"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1978,
analytic_distribution_model_1680,501.01.00,"{""1503"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1978,
analytic_distribution_model_1681,401.04.00,"{""1505"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1987,
analytic_distribution_model_1682,501.01.00,"{""1505"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1987,
analytic_distribution_model_1683,401.04.00,"{""1506"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1988,
analytic_distribution_model_1684,501.01.00,"{""1506"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1988,
analytic_distribution_model_1685,401.04.00,"{""1507"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1991,
analytic_distribution_model_1686,501.01.00,"{""1507"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1991,
analytic_distribution_model_1687,401.04.00,"{""1508"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1992,
analytic_distribution_model_1688,501.01.00,"{""1508"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1992,
analytic_distribution_model_1689,401.04.00,"{""1510"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1994,
analytic_distribution_model_1690,501.01.00,"{""1510"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1994,
analytic_distribution_model_1691,401.04.00,"{""1511"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1995,
analytic_distribution_model_1692,501.01.00,"{""1511"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1995,
analytic_distribution_model_1693,401.04.00,"{""1512"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1996,
analytic_distribution_model_1694,501.01.00,"{""1512"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1996,
analytic_distribution_model_1695,401.04.00,"{""1513"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1997,
analytic_distribution_model_1696,501.01.00,"{""1513"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1997,
analytic_distribution_model_1697,401.04.00,"{""1516"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1999,
analytic_distribution_model_1698,501.01.00,"{""1516"": 100.0}",marin_data.company_lmmr,marin_data.product_product_1999,
analytic_distribution_model_1699,401.04.00,"{""1515"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2000,
analytic_distribution_model_1700,501.01.00,"{""1515"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2000,
analytic_distribution_model_1701,401.04.00,"{""1517"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2005,
analytic_distribution_model_1702,501.01.00,"{""1517"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2005,
analytic_distribution_model_1703,401.04.00,"{""1518"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2006,
analytic_distribution_model_1704,501.01.00,"{""1518"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2006,
analytic_distribution_model_1705,401.04.00,"{""1539"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2013,
analytic_distribution_model_1706,501.01.00,"{""1539"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2013,
analytic_distribution_model_1707,401.04.00,"{""1540"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2022,
analytic_distribution_model_1708,501.01.00,"{""1540"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2022,
analytic_distribution_model_1709,401.04.00,"{""1541"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2023,
analytic_distribution_model_1710,501.01.00,"{""1541"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2023,
analytic_distribution_model_1711,401.04.00,"{""1542"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2024,
analytic_distribution_model_1712,501.01.00,"{""1542"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2024,
analytic_distribution_model_1713,401.04.00,"{""1543"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2025,
analytic_distribution_model_1714,501.01.00,"{""1543"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2025,
analytic_distribution_model_1715,401.04.00,"{""1545"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2034,
analytic_distribution_model_1716,501.01.00,"{""1545"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2034,
analytic_distribution_model_1717,401.04.00,"{""1546"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2035,
analytic_distribution_model_1718,501.01.00,"{""1546"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2035,
analytic_distribution_model_1719,401.04.00,"{""1547"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2037,
analytic_distribution_model_1720,501.01.00,"{""1547"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2037,
analytic_distribution_model_1721,401.04.00,"{""1549"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2046,
analytic_distribution_model_1722,501.01.00,"{""1549"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2046,
analytic_distribution_model_1723,401.04.00,"{""1550"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2048,
analytic_distribution_model_1724,501.01.00,"{""1550"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2048,
analytic_distribution_model_1725,401.04.00,"{""1551"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2052,
analytic_distribution_model_1726,501.01.00,"{""1551"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2052,
analytic_distribution_model_1727,401.04.00,"{""1552"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2053,
analytic_distribution_model_1728,501.01.00,"{""1552"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2053,
analytic_distribution_model_1729,401.04.00,"{""1553"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2055,
analytic_distribution_model_1730,501.01.00,"{""1553"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2055,
analytic_distribution_model_1731,401.04.00,"{""1554"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2058,
analytic_distribution_model_1732,501.01.00,"{""1554"": 100.0}",marin_data.company_lmmr,marin_data.product_product_2058,
